Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range,Filename
TIC 150429807,2400.122609066431,0.12445589210602805,14,14,0,,EB,[14.782247 14.817887 14.852781 14.779342 14.776816],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000150429807-0143-s_lc.fits
TIC 150429807,358.038906241027,0.10063627514582103,11,11,0,,EB,[11.626857 11.390505 11.72191  11.406462 11.107284],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000150429807-0144-s_lc.fits
TIC 364302118,987.6316639500733,0.4899801256229127,4,3,0,,notEB,[3.942673  3.8780873 4.134292  3.9632876 3.98432  ],/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000364302118-0120-s_lc.fits
TIC 364302118,691.3773188728835,0.2353382027091644,4,4,1,,notEB,[4.15460028 4.03496496 4.71460692 4.31002796 3.91128627],/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000364302118-0120-s_lc.fits
TIC 364302118,593.6181798852273,0.21254258641333565,4,4,2,,EB,[4.19075922 4.06700808 4.77003178 4.35476667 3.93907447],/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000364302118-0120-s_lc.fits
TIC 364302118,775.5179081097605,0.33310959504343723,4,4,0,,notEB,[4.2334285 4.0801516 4.343403  4.196699  3.9225702],/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000364302118-0121-s_lc.fits
TIC 364302118,707.5289807621785,0.18674351591555105,4,4,1,,notEB,[4.47184083 4.37422399 4.69343253 4.46468267 4.12760755],/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000364302118-0121-s_lc.fits
TIC 364302118,691.9700123394983,0.16531197988734994,4,4,2,,EB,[4.43895172 4.33981217 4.67123465 4.4389166  4.09658354],/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000364302118-0121-s_lc.fits
TIC 364302118,785.2988797794708,0.3596061808306907,4,4,0,,notEB,[3.9200351 4.1638055 4.2233186 4.0668597 4.1145263],/astro/store/epyc2/projects2/tess/sector003/tess2018263035959-s0003-0000000364302118-0123-s_lc.fits
TIC 364302118,625.8433730832977,0.2131887053788128,4,4,1,,notEB,[4.27773805 4.60216166 4.68136545 4.47314061 4.53657834],/astro/store/epyc2/projects2/tess/sector003/tess2018263035959-s0003-0000000364302118-0123-s_lc.fits
TIC 364302118,601.877198706362,0.18366148584429487,4,4,2,,EB,[4.27562657 4.61051727 4.69227647 4.47733353 4.54816227],/astro/store/epyc2/projects2/tess/sector003/tess2018263035959-s0003-0000000364302118-0123-s_lc.fits
TIC 364302118,810.0150078453778,0.4082182222479743,4,4,0,,notEB,[4.2114263 4.0544424 4.277704  4.094383  4.271951 ],/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000364302118-0125-s_lc.fits
TIC 364302118,408.28960555513305,0.32918660485164275,4,4,1,,notEB,[4.67542849 4.46362933 4.76484846 4.5175155  4.75708717],/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000364302118-0125-s_lc.fits
TIC 364302118,17.164841958843382,0.4581891561801355,5,5,2,,notEB,[5.60969704 5.13557758 5.80986663 5.25620358 5.79249272],/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000364302118-0125-s_lc.fits
TIC 364302118,658.0182152379699,0.3480517672360964,4,4,0,,notEB,[4.105287  4.2156987 4.350977  4.2341356 4.226428 ],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000364302118-0126-s_lc.fits
TIC 364302118,532.8948177059518,0.2001862249669528,4,4,1,,notEB,[4.33687865 4.48128714 4.65821884 4.50540101 4.4953205 ],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000364302118-0126-s_lc.fits
TIC 364302118,515.7622280670007,0.17233597191397682,4,4,2,,EB,[4.3049207  4.45348482 4.63550806 4.47829261 4.49879829],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000364302118-0126-s_lc.fits
TIC 364302118,670.0653119509117,0.325086111597633,4,4,0,,notEB,[4.2125998 4.1170454 4.395506  4.028529  4.065362 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000364302118-0131-s_lc.fits
TIC 364302118,559.5635836225962,0.1985735270351305,4,4,1,,notEB,[4.26846534 3.96121046 4.74124578 4.13029775 4.42349623],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000364302118-0131-s_lc.fits
TIC 364302118,530.1335919098204,0.17328985601734845,4,4,2,,EB,[4.38179538 4.0347271  4.85339075 4.23678555 4.54450359],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000364302118-0131-s_lc.fits
TIC 364302118,628.1613750915601,0.3492599681865423,4,4,0,,notEB,[4.0554676 4.0029774 4.19197   4.084956  4.130937 ],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000364302118-0136-s_lc.fits
TIC 364302118,452.20126850681817,0.2318444471190355,4,4,1,,notEB,[4.24823697 4.34494017 4.53185937 4.31560224 4.3041582 ],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000364302118-0136-s_lc.fits
TIC 364302118,101.98267120833046,0.2544136821036668,5,5,2,,notEB,[5.11943332 4.36153146 5.70835892 5.16962794 4.9335193 ],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000364302118-0136-s_lc.fits
TIC 364302118,727.0046506791682,0.323178190455703,4,4,0,,notEB,[4.080932  3.971259  4.619474  4.148062  4.1114945],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
TIC 364302118,617.063751032906,0.2158544371168376,4,4,1,,notEB,[4.29033146 4.14226693 4.93881384 4.35952829 4.31459281],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
TIC 364302118,593.9856151910311,0.18479281556974725,5,4,2,,EB,[4.38557742 4.22808601 5.05379086 4.45330032 4.41380794],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000364302118-0139-s_lc.fits
TIC 364302118,677.8403636548016,0.3173264220868871,3,3,0,,notEB,[3.8580472 3.7575924 3.9565384 3.8497262 3.7541022],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000364302118-0140-s_lc.fits
TIC 364302118,182.82071062405885,0.3348048621183478,4,4,1,,notEB,[4.53987362 4.4048906  4.67221776 4.52869227 4.40020091],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000364302118-0140-s_lc.fits
TIC 364302118,182.82071062405885,0.3348048621183478,8,4,2,,notEB,[-1.54983664  5.75737775  8.94183662  5.63987216  5.9900846 ],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000364302118-0140-s_lc.fits
TIC 364302118,760.6731615050087,0.3595949601427249,4,4,0,,notEB,[3.9785097 4.1470246 4.3284645 3.982195  4.0549717],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000364302118-0143-s_lc.fits
TIC 364302118,425.91406293607565,0.3441855641698355,4,4,1,,notEB,[4.39702399 4.62438953 4.86919436 4.40199614 4.50018875],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000364302118-0143-s_lc.fits
TIC 364302118,44.924093040583465,0.3152004275782909,6,5,2,,notEB,[5.65085226 6.11394312 6.61255379 5.66097938 5.86097494],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000364302118-0143-s_lc.fits
TIC 364302118,701.9392340309537,0.4041283042492704,4,4,0,,notEB,[4.0264845 4.0784836 4.236561  4.0830717 3.8945262],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000364302118-0144-s_lc.fits
TIC 364302118,582.9366865769886,0.21110304181977865,4,4,1,,notEB,[4.48470878 4.40339665 4.81166626 4.61293437 4.56006976],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000364302118-0144-s_lc.fits
TIC 364302118,557.3862061557701,0.18015838772838494,4,4,2,,EB,[4.57917821 4.49404856 4.92148605 4.71342388 4.6527493 ],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000364302118-0144-s_lc.fits
TIC 364302118,615.4072741926474,0.358439607981531,4,3,0,,notEB,[3.845328  3.8427665 4.203173  3.9880059 4.0614324],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000364302118-0146-s_lc.fits
TIC 364302118,471.40896865525343,0.2249683795663136,4,4,1,,notEB,[4.4406349  4.70746224 4.92566174 4.65314464 4.56485743],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000364302118-0146-s_lc.fits
TIC 364302118,86.2826173581481,0.11141663006814223,6,5,2,,notEB,[5.81337068 6.30859996 6.45112701 5.95788715 5.56420275],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000364302118-0146-s_lc.fits
TIC 150187916,20.98714819229837,0.05532048535685435,2,2,0,,notEB,[2.3496418 2.298564  2.35337   2.2799478 2.3322432],/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000150187916-0120-s_lc.fits
TIC 150187916,35.23394697726453,0.2276636575137903,2,2,0,,notEB,[2.4524293 2.4717054 2.6881804 2.5928528 2.560518 ],/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000150187916-0121-s_lc.fits
TIC 150187916,1078.6694499502057,0.6085790581314834,3,3,0,,notEB,[3.0509956 3.1079664 3.1594298 3.0747366 3.0561419],/astro/store/epyc2/projects2/tess/sector003/tess2018263035959-s0003-0000000150187916-0123-s_lc.fits
TIC 150187916,206.44614893607758,0.20850946356443664,6,6,1,,notEB,[6.5965564  6.23836821 6.98441478 6.86916788 6.36627723],/astro/store/epyc2/projects2/tess/sector003/tess2018263035959-s0003-0000000150187916-0123-s_lc.fits
TIC 150187916,192.99360878308795,0.1291521270015893,7,7,2,,EB,[7.01394997 6.60863364 7.45284029 7.32242994 6.75337213],/astro/store/epyc2/projects2/tess/sector003/tess2018263035959-s0003-0000000150187916-0123-s_lc.fits
TIC 150187916,19.925518446712164,0.1699927628413118,1,1,0,,notEB,[1.8432279 1.8410174 1.9208957 1.8645618 1.778982 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000150187916-0124-s_lc.fits
TIC 150187916,16.848822432813098,0.32576223967438817,2,1,0,,notEB,[1.9653126 1.9412094 2.0502162 1.9336128 1.8522431],/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000150187916-0125-s_lc.fits
TIC 150187916,494.59945587817566,0.0980534751559376,2,2,0,,notEB,[2.1936414 2.2676694 2.2785733 2.2357101 2.2624228],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000150187916-0126-s_lc.fits
TIC 150187916,21.07305661169482,0.2405002152576781,1,1,0,,notEB,[1.7921537 1.7453064 1.9835665 1.6507431 1.7640188],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000150187916-0131-s_lc.fits
TIC 150187916,6162.485628298176,0.1517320381639878,2,1,0,,notEB,[1.9324359 1.9747416 2.0724795 1.9374062 1.9199618],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000150187916-0136-s_lc.fits
TIC 150187916,28.6260016936146,0.04780111620022502,2,2,0,,notEB,[2.0067766 1.9421126 2.0641758 1.8868525 2.006709 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000150187916-0139-s_lc.fits
TIC 150187916,20.19161012059292,0.276640903660042,2,2,0,,notEB,[2.2189872 2.2730842 2.452086  2.2134526 2.292954 ],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000150187916-0143-s_lc.fits
TIC 150187916,1061.7305571618854,0.3283118480100881,2,1,0,,notEB,[1.8613507 1.7730228 2.2732172 1.9108131 1.7062118],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000150187916-0144-s_lc.fits
TIC 150187916,28.00443008911255,0.29381680095546914,2,2,0,,notEB,[2.3839753 2.4527287 2.6828377 2.1512372 2.3041368],/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000150187916-0146-s_lc.fits
TIC 404927661,770.5205757102011,0.040453122520799856,10,10,0,,EB,[10.453325 10.529567 10.706063 10.579153 10.503776],/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000404927661-0120-s_lc.fits
TIC 404927661,692.7771614010709,0.07432143892004871,10,10,0,,EB,[10.568419  10.78952   10.825221  10.5050955 10.728926 ],/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000404927661-0121-s_lc.fits
TIC 404927661,546.5077440518636,0.06461208836902771,8,8,0,,notEB,[8.326717  8.3534155 8.452522  8.201164  8.117881 ],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000404927661-0124-s_lc.fits
TIC 404927661,779.8816154843089,0.03846334196020767,8,8,1,,EB,[8.10447087 8.12954886 8.22418997 7.98415776 7.90462656],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000404927661-0124-s_lc.fits
TIC 404927661,747.2483770924974,0.06303331711354057,10,10,0,,EB,[10.304406 10.145016 10.350338 10.074557 10.267174],/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000404927661-0125-s_lc.fits
TIC 404927661,540.6567149030279,0.06316219961105353,9,9,0,,notEB,[9.141893 9.391817 9.453941 9.314017 9.385442],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000404927661-0126-s_lc.fits
TIC 404927661,115.72985271008831,0.04307054916445173,9,9,1,,EB,[8.1099982  9.56293158 9.92409383 9.11064085 9.52587308],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000404927661-0126-s_lc.fits
TIC 404927661,687.5406683546132,0.02201817306092677,10,9,0,,notEB,[ 9.929953  9.952285 10.07804   9.739025  9.898058],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000404927661-0131-s_lc.fits
TIC 404927661,91.09791733674952,0.02496238699387528,11,10,1,,EB,[10.83211665 10.89370177 11.24049209 10.30560169 10.7441614 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000404927661-0131-s_lc.fits
TIC 404927661,956.5214299700797,0.3135359371706283,6,6,0,,notEB,[6.047542  6.0376563 6.2179813 6.0477877 6.1930065],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000404927661-0136-s_lc.fits
TIC 404927661,523.8995734026629,0.26358397713581017,7,6,1,,notEB,[6.61826304 6.81923016 7.05474262 6.60364432 6.80961142],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000404927661-0136-s_lc.fits
TIC 404927661,523.8995734026629,0.26358397713581017,4,2,2,,notEB,[1.87319634 3.05425848 4.4383399  1.78728368 2.99773018],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000404927661-0136-s_lc.fits
TIC 404927661,62.920603525716295,0.025189815047166227,6,5,0,,notEB,[4.5234103 4.7042346 6.9625926 5.4291863 5.2798915],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000404927661-0139-s_lc.fits
TIC 404927661,19.2923056035388,0.192201462325347,7,6,0,,notEB,[6.2984223 5.1299434 7.3760924 5.0279026 6.0979376],/astro/store/epyc2/projects2/tess/sector011/tess2019112060037-s0011-0000000404927661-0143-s_lc.fits
TIC 404927661,1048.8757291186025,0.3254926045847336,8,7,0,,notEB,[7.801372  7.744147  8.049585  7.867029  7.8088083],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000404927661-0144-s_lc.fits
TIC 404927661,1061.7305571618854,0.3283118480100881,7,7,1,,EB,[7.71096732 7.65479539 7.95461215 7.77541617 7.7182668 ],/astro/store/epyc2/projects2/tess/sector012/tess2019140104343-s0012-0000000404927661-0144-s_lc.fits
TIC 260502102,1180.6502997275074,0.27907077966968363,6,6,0,,notEB,[6.814819  6.773204  6.9468026 6.8798594 6.9389896],/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000260502102-0120-s_lc.fits
TIC 260502102,1166.4922257048904,0.2716521554776263,6,6,1,,EB,[6.7167203  6.66039839 6.84735221 6.82240944 6.70794561],/astro/store/epyc2/projects2/tess/sector001/tess2018206045859-s0001-0000000260502102-0120-s_lc.fits
TIC 260502102,1057.709426440798,0.16678942117722867,7,7,0,,notEB,[7.878781  7.7170315 7.9322767 7.8513455 7.878249 ],/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260502102-0121-s_lc.fits
TIC 260502102,699.299318888408,0.1423171614546303,9,9,1,,EB,[9.58159718 9.78620294 9.888578   9.73082254 9.53561291],/astro/store/epyc2/projects2/tess/sector002/tess2018234235059-s0002-0000000260502102-0121-s_lc.fits
TIC 260502102,935.4833436385563,0.10981003881795642,7,7,0,,notEB,[7.8663692 7.9093056 7.990313  7.8855367 7.747346 ],/astro/store/epyc2/projects2/tess/sector003/tess2018263035959-s0003-0000000260502102-0123-s_lc.fits
TIC 260502102,923.1488763387746,0.10603790696041293,7,7,1,,EB,[7.7625344  7.80522251 7.88578969 7.78161879 7.6442261 ],/astro/store/epyc2/projects2/tess/sector003/tess2018263035959-s0003-0000000260502102-0123-s_lc.fits
TIC 260502102,561.6959856320126,0.13934923837619573,8,8,0,,notEB,[8.517358 8.407223 8.528768 8.34958  8.374968],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000260502102-0124-s_lc.fits
TIC 260502102,567.6804359302628,0.1743058701052606,10,9,1,,EB,[10.02045478  9.89129334 10.03598304  9.82267311  9.85213861],/astro/store/epyc2/projects2/tess/sector004/tess2018292075959-s0004-0000000260502102-0124-s_lc.fits
TIC 260502102,802.2955671906732,0.16992159913316673,8,8,0,,notEB,[8.00891  8.091534 8.248856 8.06858  8.204429],/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000260502102-0125-s_lc.fits
TIC 260502102,274.85576882030034,0.08975982786516441,11,11,1,,EB,[11.34280331 11.13978    11.41238617 11.24685828 11.23134816],/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000260502102-0125-s_lc.fits
TIC 260502102,748.2414737594974,0.1617090868565194,8,8,0,,notEB,[8.13211  8.078887 8.247284 8.187316 8.204117],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000260502102-0126-s_lc.fits
TIC 260502102,742.4158924193672,0.15709340888186205,8,8,1,,EB,[8.08088657 8.09754126 8.14097741 7.98871086 8.10166038],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000260502102-0126-s_lc.fits
TIC 260502102,385.7667385423956,0.19052277529046266,8,8,0,,notEB,[8.478647 8.607408 8.637003 8.557071 8.521616],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260502102-0131-s_lc.fits
TIC 260502102,326.58944543670776,0.16273609738404676,9,9,1,,EB,[9.0503587  9.01360642 9.30125217 9.01583609 9.20312873],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260502102-0131-s_lc.fits
TIC 260502102,725.4426849908575,0.10192430414249412,7,7,0,,notEB,[7.4028955 7.501092  7.57913   7.4505777 7.419969 ],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260502102-0136-s_lc.fits
TIC 260502102,718.3241427471953,0.10433857474099503,7,7,1,,notEB,[7.2940681  7.39227315 7.47031822 7.34175477 7.31114354],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260502102-0136-s_lc.fits
TIC 260502102,716.8453262625677,0.103206228939695,7,7,2,,EB,[7.30075434 7.23612515 7.3332331  7.23913247 7.1707268 ],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260502102-0136-s_lc.fits
TIC 260502102,718.136434127363,0.1559126410931264,8,8,0,,notEB,[8.1156645 8.059099  8.117645  8.112042  8.039938 ],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000260502102-0139-s_lc.fits
TIC 260502102,724.5125058147933,0.14736501011092815,8,8,1,,EB,[8.0104483  7.95396553 8.01242658 8.00683186 7.93771989],/astro/store/epyc2/projects2/tess/sector009/tess2019058134432-s0009-0000000260502102-0139-s_lc.fits
TIC 260502102,764.3846009989528,0.17109726933610658,7,7,0,,notEB,[7.8392797 7.7464414 7.9554977 7.8609843 7.9313574],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000260502102-0140-s_lc.fits
TIC 260502102,406.0357679292288,0.10498920494364672,10,10,1,,EB,[10.7033707  10.65978986 10.85054345 10.747267   10.75326601],/astro/store/epyc2/projects2/tess/sector010/tess2019085135100-s0010-0000000260502102-0140-s_lc.fits
